DEPTH: [ -4.704754]
IMU:   [  0.007561,   0.072624,  -0.051313,   0.047677,   0.020015,   0.021265]
IMU:   [ -0.021399,   0.030329,  -0.011498,   0.058082,   0.011904,   0.025366]
DEPTH: [ -4.819999]
IMU:   [  0.068365,   0.044433,  -0.033532,   0.036162,   0.016717,   0.011005]
IMU:   [  0.089548,  -0.097601,  -0.041554,   0.041807,  -0.010551,   0.000482]
DEPTH: [ -4.947279]
IMU:   [ -0.007119,  -0.041459,  -0.052168,   0.044961,  -0.002001,   0.015462]
IMU:   [  0.063549,   0.066041,   0.036106,   0.037038,   0.006261,   0.014900]
DEPTH: [ -4.775401]
IMU:   [  0.109926,  -0.059293,   0.009351,   0.040148,   0.000683,  -0.002361]
IMU:   [  0.051277,   0.044716,  -0.035298,   0.041348,  -0.007232,   0.021382]
DEPTH: [ -4.785430]
IMU:   [  0.118251,   0.020040,  -0.096609,   0.076264,   0.025368,   0.019362]
IMU:   [  0.054669,   0.076989,   0.071684,   0.061563,   0.015422,   0.009625]
DEPTH: [ -5.069619]
IMU:   [  0.109310,   0.054834,   0.038890,   0.052263,   0.003693,   0.011459]
IMU:   [  0.081173,  -0.171327,   0.053285,   0.040761,  -0.000279,   0.008199]
DEPTH: [ -4.788514]
IMU:   [  0.037328,  -0.028620,  -0.034005,   0.048506,   0.022532,  -0.008275]
IMU:   [  0.122220,  -0.003904,  -0.030422,   0.067906,   0.005154,   0.019566]
DEPTH: [ -4.741756]
IMU:   [  0.026304,   0.100663,  -0.057151,   0.048119,   0.007458,   0.010492]
IMU:   [  0.108968,  -0.000809,  -0.061828,   0.027128,  -0.002749,   0.013396]
DEPTH: [ -4.597941]
IMU:   [  0.065168,   0.015129,  -0.119929,   0.043918,   0.015810,   0.001585]
IMU:   [  0.017917,   0.038137,   0.113741,   0.053627,  -0.001256,   0.023634]
DEPTH: [ -4.770960]
IMU:   [  0.022406,  -0.012657,  -0.104679,   0.044868,   0.029436,   0.020343]
IMU:   [  0.124707,   0.091503,  -0.033479,   0.038475,   0.008659,   0.020625]
DEPTH: [ -4.658305]
IMU:   [  0.084658,  -0.023949,   0.033601,   0.053321,   0.005335,   0.020732]
IMU:   [  0.075322,   0.101535,  -0.017712,   0.043134,   0.007719,   0.011092]
DEPTH: [ -4.758040]
IMU:   [  0.003867,   0.025616,  -0.018384,   0.046380,   0.006935,   0.038193]
IMU:   [  0.135192,  -0.057395,  -0.037769,   0.049732,   0.014742,   0.034307]
DEPTH: [ -4.639874]
IMU:   [  0.004279,  -0.004040,   0.033833,   0.048898,   0.012666,   0.016218]
IMU:   [  0.060721,   0.007252,  -0.078380,   0.036035,   0.015018,   0.014711]
DEPTH: [ -4.724367]
IMU:   [  0.087925,  -0.012130,  -0.072937,   0.049214,   0.005691,   0.028161]
IMU:   [  0.066995,   0.028815,   0.047872,   0.051444,   0.005111,   0.025959]
DEPTH: [ -4.969691]
IMU:   [  0.015458,   0.029949,  -0.039398,   0.048078,   0.006098,   0.013380]
IMU:   [  0.098492,   0.015075,   0.030928,   0.036003,  -0.011107,   0.007137]
DEPTH: [ -4.808700]
IMU:   [  0.077035,   0.015283,   0.014824,   0.037040,   0.020623,   0.010117]
IMU:   [  0.083373,  -0.071496,   0.011881,   0.036073,   0.000322,   0.001485]
DEPTH: [ -4.657784]
IMU:   [  0.089139,  -0.039170,   0.038509,   0.041053,   0.012549,   0.026529]
IMU:   [  0.089591,  -0.013003,  -0.003403,   0.029283,   0.028596,  -0.000948]
DEPTH: [ -4.762347]
IMU:   [  0.015916,   0.044206,  -0.047311,   0.057398,  -0.003316,   0.011413]
IMU:   [  0.117819,   0.140711,  -0.033825,   0.063616,   0.003704,  -0.001164]
DEPTH: [ -4.759797]
IMU:   [  0.075963,   0.039210,  -0.032964,   0.046914,  -0.002997,   0.025460]
IMU:   [ -0.023707,  -0.037748,  -0.027649,   0.046647,   0.016322,   0.008134]
DEPTH: [ -4.816410]
IMU:   [  0.147872,   0.031413,   0.020748,   0.041252,  -0.007461,   0.005768]
IMU:   [  0.046865,  -0.051851,  -0.048779,   0.049661,   0.006177,   0.022052]
DEPTH: [ -4.709009]
IMU:   [  0.108306,   0.024815,  -0.129491,   0.044504,   0.018347,   0.017913]
IMU:   [  0.054118,   0.034472,  -0.011051,   0.034383,  -0.016574,   0.016964]
DEPTH: [ -4.708443]
IMU:   [ -0.046256,  -0.021009,  -0.022442,   0.058731,  -0.010439,   0.032028]
IMU:   [  0.077540,  -0.005447,  -0.050182,   0.069972,   0.010056,   0.018817]
DEPTH: [ -4.610892]
IMU:   [  0.070658,   0.005213,  -0.012777,   0.034261,  -0.009165,   0.019965]
IMU:   [  0.110272,   0.023905,  -0.029254,   0.053579,   0.012217,   0.005871]
DEPTH: [ -4.856212]
IMU:   [  0.001843,   0.038601,  -0.043182,   0.060069,  -0.002015,   0.024164]
IMU:   [  0.001814,  -0.041507,   0.015595,   0.049455,   0.004253,   0.020548]
DEPTH: [ -4.839677]
IMU:   [  0.097344,   0.095919,  -0.028821,   0.052350,  -0.004249,   0.005894]
IMU:   [  0.039855,   0.057616,  -0.002302,   0.048138,   0.009747,  -0.003270]
DEPTH: [ -4.833701]
IMU:   [  0.125424,   0.114164,  -0.005421,   0.048713,   0.007471,   0.018096]
IMU:   [ -0.003161,   0.091696,  -0.042259,   0.029102,   0.011776,   0.030251]
DEPTH: [ -4.654037]
IMU:   [ -0.003086,  -0.004531,   0.042416,   0.049126,   0.011778,   0.014288]
IMU:   [  0.047834,  -0.007191,   0.144822,   0.052454,   0.009408,   0.010506]
DEPTH: [ -4.764485]
IMU:   [  0.042230,   0.085379,  -0.087282,   0.035798,   0.020418,   0.014165]
IMU:   [  0.038115,   0.055319,   0.013772,   0.049427,   0.001403,   0.006308]
DEPTH: [ -4.591582]
IMU:   [ -0.006302,   0.040004,  -0.016569,   0.038609,   0.015255,   0.014759]
IMU:   [  0.124207,  -0.058013,  -0.030614,   0.054507,   0.016612,   0.011185]
DEPTH: [ -4.791047]
IMU:   [  0.037001,   0.044610,  -0.049047,   0.021861,   0.000742,   0.013547]
IMU:   [  0.110778,  -0.030357,  -0.071319,   0.047898,   0.011273,   0.016932]
DEPTH: [ -4.917830]
IMU:   [  0.055073,   0.044513,   0.001917,   0.043512,   0.002179,   0.013758]
IMU:   [  0.094446,  -0.058284,  -0.067888,   0.046135,   0.009967,   0.000510]
DEPTH: [ -4.753820]
IMU:   [ -0.017781,   0.080829,   0.015697,   0.035632,   0.011940,   0.012274]
IMU:   [  0.082590,   0.103068,  -0.051714,   0.025970,  -0.015333,   0.011486]
DEPTH: [ -4.781027]
IMU:   [  0.027278,  -0.073449,   0.009480,   0.055261,   0.007405,   0.004532]
IMU:   [  0.071167,  -0.007449,  -0.027974,   0.030219,   0.010231,   0.006537]
DEPTH: [ -4.929468]
IMU:   [  0.041014,   0.005584,  -0.027439,   0.039361,   0.009815,   0.003678]
IMU:   [  0.078032,   0.002965,  -0.003647,   0.032538,   0.006050,   0.008814]
DEPTH: [ -4.789559]
IMU:   [  0.035144,   0.022690,  -0.022086,   0.046560,   0.022018,   0.007990]
IMU:   [ -0.010202,   0.040527,  -0.082095,   0.039142,  -0.005715,   0.014350]
DEPTH: [ -4.748794]
IMU:   [  0.157199,   0.032001,  -0.022280,   0.056215,   0.022688,   0.011644]
IMU:   [  0.072572,   0.019857,  -0.075239,   0.032597,  -0.001254,   0.010290]
DEPTH: [ -4.606193]
IMU:   [  0.056846,  -0.003652,   0.018566,   0.026449,   0.000517,   0.016093]
IMU:   [  0.084307,  -0.038105,   0.000480,   0.041305,   0.010347,   0.010910]
DEPTH: [ -4.740931]
IMU:   [  0.012151,   0.083590,  -0.037202,   0.057746,   0.012950,   0.011611]
IMU:   [  0.082342,   0.045431,   0.038632,   0.046639,  -0.015453,   0.011618]
DEPTH: [ -4.824966]
IMU:   [ -0.084336,   0.014398,  -0.025817,   0.031800,  -0.013094,   0.005840]
IMU:   [  0.043495,   0.041489,  -0.037028,   0.052202,   0.006805,   0.006408]
DEPTH: [ -4.709686]
IMU:   [  0.107899,   0.045254,  -0.015657,   0.043569,   0.006750,   0.017251]
IMU:   [  0.084813,   0.027466,  -0.071796,   0.040608,   0.000383,  -0.004213]
DEPTH: [ -4.776587]
IMU:   [  0.059426,  -0.033256,   0.007374,   0.037562,  -0.005291,   0.018982]
IMU:   [  0.141540,   0.083087,  -0.032312,   0.029601,  -0.007042,  -0.003575]
DEPTH: [ -4.717267]
IMU:   [  0.137838,  -0.000811,  -0.044478,   0.048035,   0.000080,   0.001712]
IMU:   [  0.012658,  -0.011511,   0.035419,   0.048308,   0.017277,   0.003386]
DEPTH: [ -4.739758]
IMU:   [  0.090178,  -0.010834,  -0.015042,   0.050000,   0.019566,   0.020600]
IMU:   [  0.066763,   0.008362,   0.012715,   0.032660,   0.009082,   0.023267]
DEPTH: [ -4.582438]
IMU:   [  0.088419,  -0.025610,   0.023909,   0.040701,   0.001545,   0.015826]
IMU:   [  0.056163,   0.037672,  -0.004373,   0.050584,   0.009013,   0.010402]
DEPTH: [ -4.749992]
IMU:   [  0.068285,   0.057940,   0.030891,   0.039903,  -0.009342,   0.003378]
IMU:   [  0.089399,  -0.014537,   0.046750,   0.035120,  -0.007128,   0.008801]
DEPTH: [ -4.712515]
IMU:   [  0.053148,  -0.000320,   0.064311,   0.030970,  -0.015004,   0.019578]
IMU:   [  0.010065,   0.087151,  -0.040079,   0.035371,   0.000191,   0.002203]
DEPTH: [ -4.873078]
IMU:   [  0.093047,   0.030387,  -0.047212,   0.052211,   0.015024,   0.016117]
IMU:   [ -0.042913,   0.012587,  -0.040996,   0.033828,  -0.014781,   0.013637]
DEPTH: [ -4.707334]
IMU:   [ -0.052346,  -0.038574,  -0.077122,   0.047828,   0.002186,   0.013321]
IMU:   [ -0.053157,  -0.037180,   0.067302,   0.035567,  -0.010369,   0.015662]
DEPTH: [ -4.748624]
IMU:   [  0.060586,  -0.035375,  -0.063283,   0.046563,   0.000251,  -0.005774]
IMU:   [ -0.003130,  -0.090585,  -0.037925,   0.043714,  -0.001967,   0.010430]
DEPTH: [ -4.585686]
IMU:   [  0.048442,   0.003559,   0.027823,   0.032922,   0.005966,  -0.002154]
IMU:   [ -0.024892,   0.023418,   0.025513,   0.044898,  -0.015143,   0.023482]
DEPTH: [ -4.605403]
IMU:   [  0.081574,  -0.002152,  -0.023378,   0.024097,  -0.000367,   0.003572]
IMU:   [ -0.045201,   0.020058,  -0.056832,   0.050116,   0.004674,   0.019627]
DEPTH: [ -4.557499]
IMU:   [  0.015869,   0.003405,  -0.015963,   0.029932,   0.003137,   0.027542]
IMU:   [  0.009294,   0.017809,   0.006909,   0.029113,   0.003984,  -0.008024]
DEPTH: [ -4.649292]
IMU:   [  0.023835,   0.008340,   0.038394,   0.024083,  -0.000989,   0.026959]
IMU:   [ -0.015769,  -0.050107,  -0.120457,   0.051216,  -0.001816,   0.015190]
DEPTH: [ -4.696779]
IMU:   [  0.111428,   0.052341,   0.023143,   0.037707,   0.017265,   0.011453]
IMU:   [  0.055502,   0.036551,  -0.037003,   0.022937,  -0.000011,   0.019883]
DEPTH: [ -4.515382]
IMU:   [  0.050846,  -0.019638,  -0.078615,   0.029787,   0.019343,   0.017504]
IMU:   [  0.065754,   0.001555,  -0.066352,   0.032495,  -0.017848,   0.033945]
DEPTH: [ -4.608971]
IMU:   [  0.016291,   0.041548,  -0.022714,   0.020942,  -0.000629,   0.003970]
IMU:   [  0.058126,  -0.008665,   0.003219,   0.032170,   0.004122,   0.021484]
DEPTH: [ -4.767758]
IMU:   [  0.015710,   0.012766,   0.009212,   0.025836,   0.016099,  -0.004876]
IMU:   [ -0.086419,   0.001207,  -0.004101,   0.054144,   0.002909,   0.024175]
DEPTH: [ -4.635494]
IMU:   [  0.079082,  -0.024577,  -0.004298,   0.040232,   0.001193,   0.009423]
IMU:   [  0.101981,  -0.014147,   0.048340,   0.039797,  -0.008664,   0.032244]
DEPTH: [ -4.594097]
IMU:   [  0.067087,  -0.013434,  -0.007472,   0.024476,   0.020002,   0.025684]
IMU:   [ -0.028594,  -0.042112,  -0.077350,   0.042264,   0.003219,   0.012273]
DEPTH: [ -4.611441]
IMU:   [  0.067850,  -0.065809,  -0.033034,   0.041034,  -0.004335,   0.021639]
IMU:   [ -0.086352,   0.016513,  -0.014393,   0.043208,  -0.000922,   0.009518]
DEPTH: [ -4.490973]
IMU:   [  0.044282,   0.067816,   0.005443,   0.038584,  -0.008581,   0.019005]
IMU:   [  0.035371,  -0.044184,  -0.098621,   0.044983,  -0.009597,   0.010464]
DEPTH: [ -4.544865]
IMU:   [  0.043567,  -0.105054,   0.021767,   0.046118,  -0.001954,   0.026389]
IMU:   [ -0.002294,  -0.112161,   0.045229,   0.039154,  -0.002693,   0.022451]
DEPTH: [ -4.538299]
IMU:   [ -0.011651,  -0.096137,  -0.040773,   0.041220,   0.011198,   0.002176]
IMU:   [ -0.048642,  -0.036660,  -0.009054,   0.061067,  -0.007648,   0.034310]
DEPTH: [ -4.489549]
IMU:   [  0.086949,  -0.033407,  -0.030384,   0.019939,   0.004664,   0.016568]
IMU:   [  0.022250,   0.053130,   0.015456,   0.038778,   0.016048,   0.018140]
DEPTH: [ -4.558873]
IMU:   [ -0.006352,   0.008122,  -0.048032,   0.049490,  -0.000332,   0.010126]
IMU:   [  0.041572,   0.070815,  -0.069800,   0.052540,   0.003583,   0.013895]
DEPTH: [ -4.728666]
IMU:   [ -0.066492,  -0.004511,  -0.003862,   0.041391,  -0.002334,   0.039284]
IMU:   [ -0.065381,  -0.016091,   0.003767,   0.042311,   0.000689,   0.019419]
DEPTH: [ -4.769285]
IMU:   [ -0.055758,  -0.020529,   0.004125,   0.035676,   0.003153,   0.003351]
IMU:   [ -0.029659,  -0.019142,  -0.018542,   0.022484,  -0.004121,   0.017900]
DEPTH: [ -4.815516]
IMU:   [ -0.017565,   0.041802,   0.001613,   0.027990,  -0.011208,  -0.000566]
IMU:   [  0.064279,  -0.028767,  -0.011560,   0.025271,   0.003750,   0.009475]
DEPTH: [ -4.582622]
IMU:   [  0.015966,   0.011542,  -0.011342,   0.032906,   0.009655,   0.014701]
IMU:   [ -0.009656,   0.074464,   0.001193,   0.037477,   0.008634,   0.017765]
DEPTH: [ -4.732672]
IMU:   [  0.088665,  -0.083339,  -0.048888,   0.043941,   0.003557,   0.015897]
IMU:   [ -0.054919,   0.041416,   0.006282,   0.058665,  -0.010012,   0.022334]
DEPTH: [ -4.817638]
IMU:   [  0.022889,   0.050576,  -0.025579,   0.037558,   0.001227,   0.014140]
IMU:   [ -0.005785,  -0.082348,  -0.103352,   0.029390,   0.005249,   0.007605]
DEPTH: [ -4.788069]
IMU:   [  0.060843,  -0.055766,  -0.080102,   0.024223,   0.013309,   0.008679]
IMU:   [  0.036090,  -0.037967,  -0.026831,   0.042053,  -0.006514,   0.008471]
DEPTH: [ -4.626617]
IMU:   [  0.027739,  -0.059849,  -0.013269,   0.034781,   0.003060,   0.015344]
IMU:   [  0.016532,  -0.007417,   0.075726,   0.021363,  -0.011311,   0.031320]
DEPTH: [ -4.680627]
IMU:   [ -0.016792,   0.006246,  -0.075073,   0.047383,   0.008882,   0.010575]
IMU:   [  0.046707,   0.039999,  -0.000644,   0.023583,  -0.000751,   0.023926]
DEPTH: [ -4.810524]
IMU:   [ -0.037125,   0.032879,   0.013550,   0.037547,   0.012764,   0.008847]
IMU:   [  0.000491,  -0.033140,  -0.060916,   0.032194,   0.006427,   0.019727]
DEPTH: [ -4.754681]
IMU:   [  0.040465,  -0.070423,  -0.114783,   0.028757,   0.017499,   0.034485]
IMU:   [  0.061974,   0.035936,  -0.007881,   0.025424,  -0.010184,   0.016819]
DEPTH: [ -4.614066]
IMU:   [  0.030759,  -0.019359,   0.060180,   0.039224,  -0.005502,   0.014189]
IMU:   [  0.071492,  -0.034901,   0.064412,   0.025094,  -0.010823,  -0.003294]
DEPTH: [ -4.728069]
IMU:   [ -0.093682,  -0.057038,  -0.057867,   0.048330,   0.001158,   0.020941]
IMU:   [  0.026728,  -0.042094,  -0.034624,   0.027910,   0.000288,   0.026305]
DEPTH: [ -4.760299]
GPS:   [  4.684606,   1.394834]
# GPS epoch 5  (t = 8.000 – 9.000 s)
IMU:   [  0.035050,  -0.006269,  -0.073056,   0.038356,  -0.008024,   0.032292]
IMU:   [  0.005567,  -0.021283,  -0.104624,   0.032831,   0.007298,   0.023817]
DEPTH: [ -4.632345]
IMU:   [  0.091967,  -0.002524,  -0.030251,   0.030959,   0.000248,   0.006092]
IMU:   [  0.023918,  -0.042428,  -0.074226,   0.022395,   0.003280,   0.012163]
DEPTH: [ -4.850758]
IMU:   [ -0.076768,  -0.011677,  -0.033270,   0.037666,   0.001041,   0.010877]
IMU:   [ -0.041984,  -0.063144,  -0.001526,   0.022818,   0.017311,   0.001340]
DEPTH: [ -4.654720]
IMU:   [  0.065556,  -0.031346,  -0.076442,   0.008522,  -0.011043,   0.013294]
IMU:   [ -0.000323,  -0.114709,  -0.053183,   0.024409,  -0.006758,   0.020073]
DEPTH: [ -4.692270]
IMU:   [ -0.025028,  -0.003582,   0.002708,   0.037217,  -0.008887,   0.003229]
IMU:   [  0.012064,  -0.146050,  -0.011229,   0.021268,   0.001828,   0.004109]
DEPTH: [ -4.766741]
IMU:   [ -0.076988,  -0.019035,   0.018094,   0.026503,  -0.009727,   0.016748]
IMU:   [ -0.055525,  -0.033123,  -0.089975,   0.033309,   0.009022,   0.003528]
DEPTH: [ -4.743024]
IMU:   [ -0.137241,   0.014608,   0.056390,   0.033591,  -0.011906,   0.009382]
IMU:   [ -0.017906,   0.016860,   0.055858,   0.043493,  -0.015849,   0.016767]
DEPTH: [ -4.606811]
IMU:   [  0.091222,  -0.052600,  -0.032890,   0.042968,  -0.001894,   0.011195]
IMU:   [ -0.004520,   0.013494,  -0.016850,   0.032074,   0.010191,   0.029716]
DEPTH: [ -4.830871]
IMU:   [ -0.111501,  -0.059386,   0.025207,   0.004561,   0.010039,   0.019781]
IMU:   [ -0.049576,  -0.006966,  -0.046268,   0.023657,   0.007659,   0.002607]
DEPTH: [ -4.769058]
IMU:   [  0.024948,   0.072811,  -0.051946,   0.026948,   0.003202,   0.030814]
IMU:   [  0.032063,   0.014758,  -0.058062,   0.032109,  -0.015532,   0.021468]
DEPTH: [ -4.705799]
IMU:   [  0.019920,   0.008223,  -0.040977,   0.030254,  -0.003557,   0.019676]
IMU:   [ -0.012953,   0.007595,  -0.012784,   0.043281,   0.001322,   0.014016]
DEPTH: [ -4.575001]
IMU:   [ -0.057036,  -0.062079,  -0.089255,   0.022471,  -0.003937,   0.015681]
IMU:   [ -0.068952,   0.082062,  -0.067920,   0.033538,  -0.014992,   0.014811]
DEPTH: [ -4.640122]
IMU:   [ -0.053378,   0.033283,   0.041474,   0.014346,   0.009015,   0.035282]
IMU:   [ -0.014365,   0.012252,   0.006145,   0.041570,  -0.010122,   0.009365]
DEPTH: [ -4.488862]
IMU:   [ -0.078267,  -0.035358,  -0.119749,   0.024285,  -0.012115,   0.020879]
IMU:   [ -0.098758,  -0.019676,  -0.062686,   0.037623,   0.023234,   0.019716]
DEPTH: [ -4.877175]
IMU:   [ -0.070360,   0.019137,  -0.070446,   0.035943,  -0.016248,   0.032380]
IMU:   [  0.024311,   0.026256,  -0.028252,   0.028975,   0.020878,   0.024244]
DEPTH: [ -4.769900]
IMU:   [  0.004629,  -0.138042,   0.041177,   0.041219,  -0.006265,   0.021931]
IMU:   [ -0.028859,   0.046270,  -0.018939,   0.025987,   0.007718,   0.015980]
DEPTH: [ -4.752136]
IMU:   [ -0.025355,  -0.023546,   0.043970,   0.032258,   0.005757,   0.014880]
IMU:   [ -0.028149,  -0.039076,   0.035677,   0.017461,  -0.007077,   0.025076]
DEPTH: [ -4.645154]
IMU:   [ -0.059709,  -0.030055,  -0.046721,   0.028973,  -0.008743,   0.019680]
IMU:   [ -0.067007,   0.031480,   0.039687,   0.019834,  -0.007880,   0.009507]
DEPTH: [ -4.412836]
IMU:   [ -0.041344,  -0.049904,  -0.060593,   0.041187,   0.009207,   0.024332]
IMU:   [ -0.078248,   0.043018,   0.075415,   0.033414,   0.007974,   0.012394]
DEPTH: [ -4.809659]
IMU:   [ -0.067844,  -0.065194,  -0.015360,   0.018481,  -0.009993,   0.007809]
IMU:   [  0.036942,   0.023937,  -0.015864,   0.029463,   0.004428,   0.010963]
DEPTH: [ -4.863733]
IMU:   [ -0.022085,   0.033196,  -0.076004,   0.041841,  -0.018871,   0.036066]
IMU:   [ -0.059115,  -0.062599,   0.036951,   0.029303,   0.012078,   0.009641]
DEPTH: [ -4.718770]
IMU:   [  0.061864,  -0.085122,  -0.010357,   0.029563,  -0.031495,   0.012246]
IMU:   [ -0.102687,  -0.080477,  -0.092655,   0.038845,  -0.018594,   0.017673]
DEPTH: [ -4.701861]
IMU:   [  0.082235,  -0.087816,   0.044922,   0.035191,  -0.008303,   0.031239]
IMU:   [ -0.042686,  -0.039875,  -0.000088,   0.025817,  -0.014454,   0.042973]
DEPTH: [ -4.723689]
IMU:   [ -0.052465,  -0.030033,  -0.038050,   0.027568,   0.004726,   0.018333]
IMU:   [ -0.067815,  -0.059010,  -0.078783,   0.030086,  -0.022224,   0.019607]
DEPTH: [ -4.685515]
IMU:   [ -0.026072,  -0.001660,  -0.000787,   0.025507,   0.009068,  -0.003898]
IMU:   [  0.029234,  -0.052239,   0.027094,   0.046114,   0.008344,   0.016070]
DEPTH: [ -4.707656]
IMU:   [ -0.037756,  -0.003013,  -0.049457,   0.038577,  -0.005947,   0.007148]
IMU:   [ -0.025209,  -0.036228,  -0.102681,   0.019254,   0.010621,   0.029379]
DEPTH: [ -4.763007]
IMU:   [ -0.003670,  -0.017388,   0.023206,   0.036783,  -0.003326,   0.009044]
IMU:   [  0.016986,  -0.008268,  -0.045857,   0.035558,  -0.012369,   0.016019]
DEPTH: [ -4.692324]
IMU:   [ -0.064017,  -0.042848,   0.024241,   0.038070,  -0.004989,   0.021925]
IMU:   [ -0.008699,  -0.038542,   0.044288,   0.033140,  -0.011227,   0.015414]
DEPTH: [ -4.763493]
IMU:   [ -0.052194,  -0.093542,  -0.016987,   0.034622,   0.010719,   0.017118]
IMU:   [ -0.062282,  -0.091675,  -0.133837,   0.015922,  -0.019985,   0.018485]
DEPTH: [ -4.725962]
IMU:   [ -0.113868,   0.030669,  -0.012075,   0.018617,  -0.008263,   0.031913]
IMU:   [  0.013262,  -0.130504,  -0.075474,   0.020946,  -0.004435,   0.013693]
DEPTH: [ -4.686129]
IMU:   [  0.035511,   0.028414,  -0.170120,   0.042416,   0.003488,   0.035221]
IMU:   [ -0.121514,  -0.033755,   0.000334,   0.027249,  -0.016984,  -0.001141]
DEPTH: [ -4.747747]
IMU:   [ -0.066255,  -0.031471,  -0.043986,   0.026919,  -0.000164,   0.023713]
IMU:   [ -0.018458,  -0.004179,  -0.016908,   0.035550,  -0.011246,   0.009444]
DEPTH: [ -4.674874]
IMU:   [ -0.067663,  -0.035788,  -0.014272,   0.028138,  -0.004739,   0.032263]
IMU:   [ -0.063869,  -0.004938,  -0.046680,   0.020036,   0.009603,   0.018068]
DEPTH: [ -4.729634]
IMU:   [ -0.075580,  -0.083114,  -0.075218,   0.017568,   0.001101,   0.011422]
IMU:   [ -0.011805,  -0.029515,  -0.038299,   0.017596,  -0.012571,   0.018448]
DEPTH: [ -4.805100]
IMU:   [ -0.049536,   0.054157,  -0.010055,   0.017657,  -0.012047,   0.021212]
IMU:   [ -0.014259,   0.029611,  -0.085841,   0.016618,  -0.013501,   0.007986]
DEPTH: [ -4.721826]
IMU:   [ -0.015869,  -0.015580,   0.004798,   0.025047,   0.000194,   0.011926]
IMU:   [ -0.075470,  -0.095590,   0.008604,   0.024391,  -0.022163,   0.006951]
DEPTH: [ -4.639810]
IMU:   [ -0.089393,  -0.020912,  -0.020565,   0.019816,  -0.015407,   0.012455]
IMU:   [ -0.088527,  -0.045307,  -0.071040,   0.022867,  -0.009299,   0.033833]
DEPTH: [ -4.789987]
IMU:   [ -0.017555,  -0.076154,  -0.071105,   0.031705,  -0.008760,   0.024516]
IMU:   [  0.000173,   0.021738,  -0.002871,   0.017991,  -0.006861,  -0.006185]
DEPTH: [ -4.651116]
IMU:   [ -0.037247,  -0.029107,   0.013128,   0.014303,   0.000696,   0.020111]
IMU:   [ -0.014672,  -0.050145,   0.035871,   0.028255,  -0.028890,   0.018373]
DEPTH: [ -4.713988]
IMU:   [ -0.012630,  -0.025751,   0.020389,   0.018357,  -0.009750,   0.002264]
IMU:   [ -0.031815,   0.034511,   0.019253,   0.035017,  -0.007702,   0.010736]
DEPTH: [ -4.747010]
IMU:   [ -0.006957,  -0.017343,  -0.027184,   0.016567,  -0.018961,   0.028494]
IMU:   [ -0.043781,  -0.092152,  -0.000159,   0.026358,  -0.011734,   0.021163]
DEPTH: [ -4.839863]
IMU:   [ -0.092328,  -0.046757,  -0.075023,   0.021531,   0.004990,   0.015398]
IMU:   [ -0.139393,  -0.002236,  -0.018296,   0.031910,  -0.013269,   0.007057]
DEPTH: [ -4.740400]
IMU:   [  0.007202,  -0.038088,  -0.033174,   0.028046,   0.008867,   0.019552]
IMU:   [ -0.084572,  -0.074782,  -0.077080,   0.039004,   0.002953,   0.032783]
DEPTH: [ -4.618576]
IMU:   [  0.022735,   0.002536,  -0.001688,   0.022630,  -0.004361,   0.009518]
IMU:   [ -0.107643,  -0.070445,  -0.006293,   0.029901,  -0.024803,   0.020724]
DEPTH: [ -4.727087]
IMU:   [ -0.064474,   0.002168,   0.003947,   0.022232,   0.004817,   0.025221]
IMU:   [ -0.110135,  -0.076729,  -0.053089,   0.032610,  -0.021935,   0.019476]
DEPTH: [ -4.636412]
IMU:   [ -0.068939,  -0.080841,   0.055559,   0.009462,   0.007231,   0.027393]
IMU:   [ -0.080831,  -0.083894,  -0.141796,   0.012196,   0.004839,   0.011526]
DEPTH: [ -4.689626]
IMU:   [  0.052514,  -0.013421,  -0.081391,   0.032080,  -0.007428,   0.014437]
IMU:   [ -0.048404,   0.023691,  -0.035897,   0.024100,  -0.040162,   0.011083]
DEPTH: [ -4.595982]
IMU:   [ -0.148385,  -0.031139,  -0.031761,   0.019373,  -0.012625,   0.012131]
IMU:   [ -0.135233,  -0.056487,  -0.023753,   0.035700,  -0.006989,   0.020105]
DEPTH: [ -4.731150]
IMU:   [ -0.037879,   0.032211,   0.037582,   0.020638,  -0.000163,   0.011786]
IMU:   [  0.071967,   0.051572,  -0.030634,   0.021869,  -0.003611,   0.009738]
DEPTH: [ -4.653113]
IMU:   [ -0.057897,  -0.034448,   0.039368,   0.018103,  -0.004426,   0.028615]
IMU:   [ -0.070083,  -0.066763,   0.016503,   0.018458,  -0.000553,  -0.011640]
DEPTH: [ -4.671670]
IMU:   [ -0.049653,   0.044387,  -0.003358,   0.029459,   0.004130,   0.028031]
IMU:   [  0.028435,  -0.023488,   0.003964,   0.011429,   0.014479,   0.012314]
DEPTH: [ -4.703043]
IMU:   [  0.030858,   0.012594,   0.029014,   0.032869,   0.011408,  -0.002023]
IMU:   [ -0.065386,  -0.060463,  -0.125996,   0.011033,  -0.012484,   0.013233]
DEPTH: [ -4.785251]
IMU:   [ -0.075385,  -0.067775,   0.028184,   0.024884,  -0.007748,   0.007741]
IMU:   [ -0.061590,   0.009200,  -0.056930,   0.016105,  -0.003614,   0.019149]
DEPTH: [ -4.621592]
IMU:   [ -0.043039,  -0.028631,  -0.042799,   0.015750,  -0.006865,   0.016861]
IMU:   [ -0.042457,   0.052870,   0.051530,   0.027759,   0.007000,   0.016287]
DEPTH: [ -4.609383]
